Transaction_ID;Fecha_Venta;Cliente_Nombre;Ciudad_Origen;Categoria_Producto;Unidades_Vendidas;Precio_Unitario_USD;Descuento_Aplicado
TXN-11367;2025/08/23;Bio Health;Barranquilla;Electrónica;80;685.94;0.21
TXN-11368;2026/01/25;Acme SAS;Bucaramanga;Servicios;54;293.68;0.05
TXN-11369;2024/03/29;Eco Group;Barranquilla;Mobiliario;69;1496.45;0.29
TXN-11370;2024/12/26;Tech Corp;Bogotá;Electrónica;99;1097.29;0.29
TXN-11371;2025/03/09;EduCorp;Barranquilla;Oficina;57;1145.36;N/A
TXN-11372;2024/04/12;Tech Corp;Cali;Software;42;731.51;0.17
TXN-11373;2026/02/24;Global Trade;Barranquilla;Oficina;13;532.36;0.07
TXN-11374;2025/12/16;Acme SAS;Barranquilla;Electrónica;67;450.69;0.0
TXN-11375;2026/01/20;Eco Group;BGA;Electrónica;78;720,78;0.15
TXN-11376;2024/06/09;Tech Corp;Bucaramanga;Electrónica;58;766.57;0.11
TXN-11377;2024/10/02;Acme SAS;Medellín;Mobiliario;10;18.07;0.2
TXN-11378;2025/11/20;Acme sas ;Bucaramanga;Software;99;542.97;0.13
TXN-11379;2026/04/02;Edu Corp;Cali;Oficina;46;1285.42;0.02
TXN-11380;2024/09/05;Neo Systems;Bucaramanga;Oficina;78;145.42;0.16
TXN-11381;19-02-2024;Global Trade;cali;Electrónica;59;1287.07;0.26
TXN-11382;2025/11/08;Edu Corp;Cali;Oficina;83;458.3;0.08
tx_ 11383;2025/04/05;Acme SAS;medeLLin;Software;49;771,2;0.05
TXN-11384;2025/06/05;Bio Health;Cali;Servicios;52;255.65;0.17
TXN-11385;2026/02/15;Bio Health;Cali;Oficina;33;1228.3;0.03
TXN-11386;2024/07/29;Edu Corp;Medellín;Servicios;57;614.7;0.27
TXN-11387;2025/11/25;Neo Systems;Medellín;Software;15;148.82;0.19
TXN-11388;2026/09/07;Tech Corp;Medellín;Mobiliario;14;833.85;0.07
TXN-11389;2026/12/18;Edu Corp;Bucaramanga;Electrónica;20;1400.9;0.13
TXN-11390;2024/01/16;Neo Systems;Bucaramanga;Electrónica;85;85.97;0.29
TXN-11391;2024/08/07;Neo Systems;Bogotá;Electrónica;84;944.54;0.01
TXN-11392;2024/11/30;Eco Group;Bucaramanga;Software;38;932.59;0.03
TXN-11393;13-05-2025;Bio Health;Bogota ; Servicios ;98;423.76;0.28
TXN-11394;2024/01/24;Edu Corp;Barranquilla;Mobiliario;92;704.41;0.09
TXN-11395;12-07-2026;Global Trade;Bucaramanga;Software;1;1249,3;0.24
TXN-11396;2026/04/25;Acme SAS;Bucaramanga;Software;58;1325.32;0.2
TXN-11397;2024/04/08;Bio Health;Bogotá;Mobiliario;45;1008.7;0.3
tx_ 11398;2025/10/07;Tech Corp;Bogotá;Electrónica;32;335.24;0.12
TXN-11399;2024/07/26;Tech Corp;Medellín;Oficina;29;924.74;0.13
TXN-11400;2024/03/11;Edu Corp;Bucaramanga;Oficina;98;31.2;0.18
TXN-11401;2026/01/27;Bio Health;Bogotá;Mobiliario;16;305.78;0.2
TXN-11402;2026/09/25;Acme sas ;Medellín;Mobiliario;65;319.4;N/A
TXN-11403;2025/04/04;Tech Corp;Medellín;Mobiliario;85;1272.92;0.03
TXN-11404;2024/03/30;Acme SAS;Cali;Servicios;54;17.06;0.02
TXN-11405;2025/08/14;Tech Corp;Medellín;Electrónica;79;548.07;0.1
TXN-11406;2024/12/08;Edu Corp;Cali;Mobiliario;97;910.4;0.09
TXN-11407;2025/01/09;Bio Health;Medellín;Servicios;72;783.97;0.14
TXN-11408;2024/08/09;Eco Group;Cali;Electrónica;29;670.1;0.17
TXN-11409;2026/11/01;Bio Health;Cali;Servicios;53;907.83;0.22
TXN-11410;2025/07/02;Global Trade;Bogotá;Mobiliario;33;611.51;0.29
TXN-11411;2026/04/05;Neo Systems;Bucaramanga;Electrónica;61;693.14;0.18
TXN-11412;2026/06/23;Global Trade;Medellín;Software;35;1395.6;0.17
TXN-11413;2024/08/20;Edu Corp;cali; Servicios ;10;85.85;0.01
TXN-11414;2024/10/07;Tech Corp;Bucaramanga;Electrónica;79;1227.83;0.23
TXN-11415;2024/11/20;Eco Group;Bogotá;Servicios;13;1225.14;0.13
TXN-11416;2025/09/09;Bio Health;Cali;Servicios;34;354.02;0.08
TXN-11417;24-03-2026;Edu Corp;medeLLin; Servicios ;53;1164.5;0.11
tx_ 11418;2026/09/13;N3o Systems;bogota;electronica;3;752.43;0.27
TXN-11419;2024/03/16;Neo Systems;Bucaramanga;Electrónica;7;85.91;0.11
TXN-11420;2026/11/24;Neo Systems;Medellín;Software;4;1111.32;0.13
TXN-11421;2025/07/18;Neo Systems;Cali;Software;86;81.05;0.29
TXN-11422;2025/10/06;Eco Group;Medellín;Servicios;25;94,28;0.07
TXN-11423;2026/05/14;Edu Corp;Barranquilla;Software;26;120.86;0.07
TXN-11424;2026/09/19;Neo Systems;Bogotá;Mobiliario;88;715.11;0.18
TXN-11425;2024/10/01;Global Trade;Cali;Mobiliario;62;749.73;0.13
TXN-11426;2025/02/13;Acme SAS;Bucaramanga;Mobiliario;77;1037.09;0.11
TXN-11427;2025/06/05;Bio Health;Bucaramanga;Electrónica;34;1452.91;0.2
tx_ 11428;2024/07/05;Neo Systems;cali;Software;96;164.22;N/A
TXN-11429;2025/07/01;Eco Group;Bucaramanga;Mobiliario;45;1154.94;0.11
TXN-11430;2026/11/01;Edu Corp;Medellín;Oficina;83;28.53;0.16
TXN-11431;2026/12/22;Tech Corp;Medellín;Software;53;378.17;0.03
tx_ 11432;17-01-2025;EduCorp;Cali;Servicios;6;1379,55;0.23
TXN-11433;2024/04/17;Neo Systems;Barranquilla;Mobiliario;67;1108.72;0.0
TXN-11434;2026/07/02;Edu Corp;Bucaramanga;Mobiliario;43;619.41;0.2
TXN-11435;2025/07/04;Edu Corp;Bucaramanga;Servicios;14;599.4;0.22
TXN-11436;2024/10/15;Bio Health;Bogotá;Software;60;1022.83;0.02
TXN-11437;2024/04/02;Edu Corp;Bogotá;Mobiliario;34;708.43;0.04
TXN-11438;2025/09/20;Acme SAS;medeLLin;Servicios;7;33.16;0.0
TXN-11439;2024/11/09;Acme SAS;Bogotá;Electrónica;70;423.61;0.26
TXN-11440;2026/02/10;Edu Corp;Bogotá;Mobiliario;59;280.75;N/A
TXN-11441;2024/02/10;Neo Systems;Medellín;Oficina;1;1352.42;0.06
TXN-11442;2026/09/18;Bio Health;Bucaramanga;Mobiliario;25;748.48;0.28
TXN-11443;2025/05/27;Global Trade;Bucaramanga;Mobiliario;23;931.82;0.28
TXN-11444;2025/03/21;Acme SAS;Bucaramanga;Oficina;78;114.43;0.23
TXN-11445;2026/08/10;Eco Group;Bucaramanga;Electrónica;25;836.33;0.13
TXN-11446;16-03-2025;Acme SAS;cali;Mobiliario;35;1497.93;0.25
TXN-11447;2025/03/02;Tech Corp;Bogotá;Electrónica;71;258.05;0.18
TXN-11448;2026/12/19;Global Trade;Medellín;Oficina;97;628.91;0.07
TXN-11449;2026/01/17;Eco Group;Bogotá;Servicios;33;258.37;0.1
TXN-11450;2025/08/27;Acme SAS;bogota;Electrónica;5;916,72;0.13
TXN-11451;2025/01/29;Edu Corp;Medellín;Oficina;99;1428.93;0.19
TXN-11452;2025/05/01;Global Trade;Cali;Servicios;92;769.84;0.1
TXN-11453;2026/02/27;Bio Health;Cali;Mobiliario;11;272.44;0.14
TXN-11454;2026/09/24;Tech Corp;Medellín;Electrónica;19;831.15;0.24
TXN-11455;2026/10/20;Neo Systems;cali; Servicios ;-87;663,43;0.15
TXN-11456;2024/09/13;Acme SAS;Medellín;Mobiliario;78;955.1;0.19
TXN-11457;2025/06/21; Global trade;Bogotá;Mobiliario;93;828.41;0.2
TXN-11458;2026/11/22; Global trade;bogota;Oficina;7;1496.01;0.14
TXN-11459;2024/07/21;Edu Corp;Barranquilla;Mobiliario;43;988.17;0.13
TXN-11460;2026/12/09;Eko Group;Bucaramanga;Mobiliario;-46;113,02;0.24
TXN-11461;2026/04/11;Bio Health;Bogotá;Mobiliario;47;262.92;0.09
TXN-11462;2026/10/30;Bio Health;Barranquilla;Oficina;10;170,25;0.3
TXN-11463;2024/10/16;Bio Health;Bogotá;Electrónica;1;72.77;0.07
TXN-11464;2025/08/17;Eco Group;Bogotá;Mobiliario;89;209.85;0.23
TXN-11465;2025/07/16;Acme SAS;Barranquilla;Electrónica;100;1097.4;0.08
TXN-11466;2024/07/12;Bio Health;Barranquilla;Mobiliario;47;1071.22;0.08
TXN-11467;2026/02/28;Tech Corp;Cali;Mobiliario;18;1315.16;0.22
TXN-11468;2026/02/20;Edu Corp;Bogotá;Oficina;58;1124.27;0.2
TXN-11469;2026/08/15;Neo Systems;Cali;Servicios;79;810.28;0.28
TXN-11470;2025/02/10;Tech Corp;Bogotá;Software;9;940.16;0.3
TXN-11471;2024/10/26;Neo Systems;Barranquilla;Mobiliario;81;289.26;0.02
TXN-11472;2025/06/17;Eco Group;Bogotá;Servicios;98;601.35;0.19
TXN-11473;2026/12/26;Eco Group;Bogotá;Mobiliario;66;38.35;0.01
TXN-11474;2024/09/24;Neo Systems;Bogotá;Electrónica;86;1028.67;0.02
TXN-11475;07-04-2025;Edu Corp;Bogota ;Oficin ;80;275.76;0.03
TXN-11476;2025/12/27;Global Trade;Cali;Software;26;345.72;0.03
TXN-11477;2025/01/09;Acme SAS;Cali;Mobiliario;40;1066.7;0.07
TXN-11478;2024/11/08;Tech Corp;Medellín;Electrónica;52;543.52;0.21
TXN-11479;2026/01/06;Tech Corp;Medellín;Mobiliario;92;858.62;0.27
TXN-11480;2024/10/19;Tech Corp;Bogotá;Electrónica;54;581.87;0.28
TXN-11481;2025/08/24;Global Trade;Cali;Oficina;67;1087.43;0.3
tx_ 11482;2025/04/13;Neo Systems;Medellín;Mobilia;66;871.86;0.16
TXN-11483;2025/03/07;Eco Group;Cali;Oficina;49;1491.78;0.11
TXN-11484;2025/07/25;Tech Corp;Medellín;Mobiliario;31;635.44;0.21
TXN-11485;2026/11/26;Tech Corp;Bucaramanga;Servicios;70;97.73;0.17
TXN-11486;2025/04/22;Bio Health;Bogotá;Electrónica;30;1001.78;0.01
TXN-11487;2024/06/10;Tech Corp;Barranquilla;Software;85;1326.22;0.02
TXN-11488;2024/08/23;Acme SAS;Medellín;Electrónica;26;733.81;0.12
TXN-11489;2026/05/09;Edu Corp;Bucaramanga;Electrónica;89;181.23;0.13
TXN-11490;2024/04/28;Acme SAS;Cali;Software;12;128.5;0.12
TXN-11491;2026/01/16;Edu Corp;Cali;Oficina;50;779.45;0.01
TXN-11492;2025/12/20;Bio Health;Bogotá;Mobiliario;85;394.65;0.12
TXN-11493;2024/04/20;Eco Group;Bogotá;Software;2;1125.69;0.29
TXN-11494;2026/01/22;Acme SAS;Bogotá;Electrónica;7;81.56;0.24
TXN-11495;2025/09/22;Bio Health;Medellín;Servicios;94;1385.88;0.24
TXN-11496;2026/10/14;Bio Health;Bucaramanga;Oficina;77;287.42;0.26
TXN-11497;2026/06/13;Neo Systems;Bogotá;Software;38;362.73;0.21
TXN-11498;2025/01/13;Bio Health;Bucaramanga;Electrónica;49;1151.2;0.05
TXN-11499;2025/01/02;Neo Systems;Cali;Mobiliario;4;1063.28;0.21
TXN-11500;2024/09/10;Tech Corp;Medellín;Servicios;10;935.12;0.13
TXN-11501;2025/12/05;Acme SAS;Barranquilla;Servicios;43;904.05;0.19
TXN-11502;2025/06/26;Neo Systems;Bogotá;Software;3;1340.94;0.06
TXN-11503;2025/06/10;Global Trade;Bucaramanga;Mobiliario;93;592.92;0.2
TXN-11504;2025/06/30;Bio Health;Cali;Software;25;451.21;0.22
TXN-11505;2024/02/27;Eco Group;Bogotá;Mobiliario;54;254.68;0.22
TXN-11506;2026/05/13;Edu Corp;Cali;Oficina;35;872.35;0.1
TXN-11507;2024/09/17;Global Trade;Cali;Electrónica;27;163.25;0.1
TXN-11508;2024/01/27;Neo Systems;Bogotá;Mobiliario;13;315.49;0.25
TXN-11509;2026/04/12;Neo Systems;Bogotá;Electrónica;4;978.75;0.25
TXN-11510;2026/01/20;Bio Health;Barranquilla;Oficina;27;452.35;0.29
TXN-11511;2025/08/26;Eco Group;Barranquilla;Oficina;83;1077.78;0.22
TXN-11512;2025/11/28;Bio Health;Barranquilla;Software;18;410.05;0.27
TXN-11513;2024/09/27;Global Trade;Bucaramanga;Electrónica;65;1209.13;0.23
TXN-11514;2024/07/13;Edu Corp;Bogotá;Servicios;74;595.8;0.24
TXN-11515;2024/12/08;Bio Health;Medellín;Software;68;527.04;0.05
TXN-11516;2026/01/31;Eco Group;Bogotá;Mobiliario;67;1284.4;0.14
TXN-11517;2025/01/31;Eco Group;Bucaramanga;Electrónica;13;120.71;0.21
TXN-11518;2025/01/28;Edu Corp;Medellín;Oficina;20;1225.15;0.09
TXN-11519;2025/03/19;Edu Corp;Bucaramanga;Electrónica;22;1435.99;0.25
TXN-11520;13-01-2025;Acme SAS;BGA;Servicios;67;941.22;N/A
TXN-11521;2025/02/05;Eco Group;Bucaramanga;Servicios;24;590.6;0.19
TXN-11522;2026/06/27;Edu Corp;Bucaramanga;Software;85;1318.8;0.29
TXN-11523;2026/09/19;Global Trade;Bogotá;Software;73;342.3;0.03
TXN-11524;2024/06/13;Neo Systems;Barranquilla;Oficina;90;1104.78;0.12
TXN-11525;2026/02/01;Acme SAS;Barranquilla;Oficina;50;1068.7;0.26
TXN-11526;2024/06/27;Edu Corp;Cali;Servicios;33;532.83;0.26
TXN-11527;2025/02/21;Bio Health;Bucaramanga;Servicios;44;752.22;0.03
TXN-11528;2024/09/21;Bio Health;Bucaramanga;Mobiliario;19;1052.19;0.27
TXN-11529;2024/11/30;Eco Group;Medellín;Oficina;8;1237.84;0.05
TXN-11530;2026/11/04;Global Trade;Bucaramanga;Servicios;60;1093.46;0.18
TXN-11531;2026/04/19;Edu Corp;Cali;Servicios;98;959.98;0.26
TXN-11532;2025/04/02;Neo Systems;Barranquilla;Mobiliario;73;773.75;0.02
TXN-11533;2026/09/29;Global Trade;Bogotá;Servicios;30;1238.39;0.01
TXN-11534;2026/03/22;Bio Health;Cali;Servicios;55;536.36;0.14
TXN-11535;2024/09/01;Tech Corp;Cali;Software;54;211.35;0.07
TXN-11536;2024/12/02;Tech Corp;Bogotá;Mobiliario;83;1337.28;0.09
TXN-11537;2025/01/14;Neo Systems;Bucaramanga;Oficina;93;447.19;0.22
TXN-11538;2026/11/14;Acme sas ;Barranquilla;Mobiliario;4;558.73;0.08
TXN-11539;2025/03/04;Acme SAS;Bucaramanga;Oficina;76;329.92;0.2
TXN-11540;2026/12/01;Bio Health;Medellín;Servicios;58;197.75;0.02
TXN-11541;2025/08/01;Global Trade;Barranquilla;Servicios;98;260.5;0.1
TXN-11542;2025/08/08;Acme SAS;Cali;Oficina;10;659.25;0.14
TXN-11543;2026/01/25;Bio Health;Bogotá;Oficina;78;318.04;0.22
TXN-11544;2024/04/10;Eco Group;Bucaramanga;Oficina;5;1292.73;0.11
TXN-11545;2025/05/04;Global Trade;Bucaramanga;Mobiliario;5;963.17;0.26
TXN-11546;2025/07/29;Global Trade;Medellín;Software;99;171.18;0.06
TXN-11547;2026/11/02;Edu Corp;Bogotá;Servicios;39;1395.94;0.24
TXN-11548;2024/03/16;Acme SAS;Bucaramanga;Oficina;43;1218.98;0.15
TXN-11549;2024/05/26;Neo Systems;Medellín;Mobiliario;95;406.76;0.3
TXN-11550;2024/12/26;Acme SAS;Medellín;Mobiliario;92;1012.97;0.21
TXN-11551;2026/08/01;Global Trade;Cali;Software;62;571.48;0.2
TXN-11552;2024/09/25;Global Trade;Bogotá;Electrónica;78;514.61;0.17
TXN-11553;2024/09/18;Eco Group;Bucaramanga;Software;71;459.35;0.08
TXN-11554;2025/08/05;Global Trade;Medellín;Electrónica;34;1161.61;0.04
TXN-11555;2024/12/20;Acme SAS;Bogotá;Oficina;69;946.26;0.22
TXN-11556;2024/06/21;Bio Health;Barranquilla;Software;98;1153.12;0.06
TXN-11557;2026/10/16;Eco Group;Medellín;Servicios;24;33.31;0.03
TXN-11558;2025/11/03;Edu Corp;Medellín;Software;10;1106.47;0.03
TXN-11559;2025/06/24;Bio Health;Cali;Oficina;72;83.21;0.11
TXN-11560;2024/08/12;Tech Corp;Bogotá;Electrónica;89;420.44;0.25
TXN-11561;2025/02/04;Neo Systems;Barranquilla;Software;59;193.79;0.26
TXN-11562;2026/03/31;Tech Corp;Medellín;Software;17;1062.95;0.06
TXN-11563;2026/11/16;Acme SAS;Bogotá;Software;31;204.54;0.2
TXN-11564;2025/01/24;Bio Health;Bogotá;Servicios;9;1179.98;0.14
TXN-11565;2025/10/14;Edu Corp;Barranquilla;Electrónica;11;27.5;0.03
TXN-11566;2026/07/09;Bio Health;Medellín;Servicios;50;196.01;0.22
TXN-11567;2025/02/16;Edu Corp;Bucaramanga;Software;10;547.24;0.25
TXN-11568;2024/02/08;Eco Group;Barranquilla;Electrónica;75;1294.69;0.02
TXN-11569;2024/10/18;Edu Corp;Bucaramanga;Electrónica;38;471.09;0.23
TXN-11570;2026/10/07;Bio Health;Bucaramanga;Software;34;383.0;0.25
TXN-11571;2026/08/26;Bio Health;Barranquilla;Oficina;75;1274.57;0.04
TXN-11572;2024/03/26;Bio Health;Bucaramanga;Electrónica;51;1284.11;0.17
TXN-11573;2025/03/05;Eco Group;Bogotá;Electrónica;12;1115.94;0.14
TXN-11574;2025/10/29;Neo Systems;Cali;Electrónica;92;1105.57;0.17
TXN-11575;2024/06/03;Eco Group;Bucaramanga;Software;97;317.54;0.03
TXN-11576;2025/05/10;Global Trade;Bucaramanga;Electrónica;56;350.15;0.29
TXN-11577;2025/05/18;Neo Systems;Bucaramanga;Electrónica;26;835.28;0.19
TXN-11578;2025/04/25;Acme sas ;Medellin;electronica;61;654.09;0.03
TXN-11579;2024/09/24;Neo Systems;Cali;Electrónica;57;972.69;0.04
TXN-11580;2025/03/09;Eco Group;Bogotá;Mobiliario;71;1056.05;0.27
TXN-11581;2024/04/28;Tech Corp;Bogotá;Software;39;995.05;0.24
TXN-11582;2024/10/02;Eco Group;Barranquilla;Electrónica;80;80.11;0.13
TXN-11583;2025/02/09;Acme SAS;Cali;Oficina;98;658.78;0.16
TXN-11584;2024/02/03;Acme SAS;Bucaramanga;Servicios;2;793.49;0.18
TXN-11585;2025/09/13;Neo Systems;Cali;Software;44;455.38;0.06
TXN-11586;2024/07/14;Tech Corp;Cali;Oficina;43;621.37;0.04
TXN-11587;2024/12/24;Neo Systems;Cali;Electrónica;24;753.03;0.06
TXN-11588;22-04-2026;Neo Systems;Cali;Sftware;27;1179.57;N/A
TXN-11589;2026/02/14;Global Trade;Barranquilla;Electrónica;22;83.79;0.19
tx_ 11590;2025/09/04;N3o Systems;Bucaramanga;Servicios;21;1426.4;0.26
TXN-11591;2025/08/05;Global Trade;Cali;Servicios;4;398.73;0.19
TXN-11592;2026/09/17;Edu Corp;Bucaramanga;Software;20;702.55;0.04
tx_ 11593;11-11-2025;Bio-Health;Bogota ;Mobilia;72;608.47;0.24
TXN-11594;2026/08/25;Tech Corp;Bucaramanga;Oficina;29;216.97;0.07
TXN-11595;2024/03/27;Edu Corp;Bucaramanga;Servicios;96;853.23;0.26
TXN-11596;2024/01/01;Acme SAS;Barranquilla;Software;12;774.93;0.23
TXN-11597;2024/10/11;Edu Corp;Bogotá;Oficina;46;131.73;0.02
TXN-11598;2025/10/26;Tech Corp;Cali;Electrónica;86;1376.93;0.24
TXN-11599;2025/05/10;Bio Health;Medellín;Software;87;1407.22;0.03
TXN-11600;2025/10/22;Acme SAS;Bogotá;Electrónica;74;1141.4;0.22
TXN-11601;2024/02/04;Edu Corp;Bucaramanga;Servicios;89;1031.95;0.04
tx_ 11602;2025/09/01;EduCorp;bogota; Servicios ;31;162.48;0.08
TXN-11603;;Tech Corp;BGA;Software;-64;1482.06;0.05
TXN-11604;2025/12/30;Tech Corp;Barranquilla;Mobiliario;23;426.33;0.14
TXN-11605;02-05-2026;Edu Corp;Barranquilla;Mobiliario;33;148,7;0.03
TXN-11606;2025/09/20;Bio-Health;Bogota ;Oficin ;72;332.1;0.15
TXN-11607;2024/11/19;Bio Health;Cali;Software;78;1037.89;0.17
TXN-11608;2024/05/09;Global Trade;Barranquilla;Software;91;36.16;0.1
TXN-11609;2025/08/29;Acme SAS;Bucaramanga;Electrónica;23;759.82;0.28
TXN-11610;2026/12/13;Edu Corp;Cali;Servicios;20;236.79;0.08
TXN-11611;12-09-2024;Tech Corp;Barranqilla;Mobilia;36;1007.79;0.13
TXN-11612;2026/07/06;Tech Corp;Medellín;Servicios;46;808.03;0.12
TXN-11613;2025/08/29;Global Trade;Barranquilla;Software;100;1407.14;0.03
TXN-11614;22-06-2024;Global Trade;BGA;Oficina;77;1455,98;0.09
TXN-11615;2024/07/30;Edu Corp;Barranquilla;Software;11;1181.66;0.09
TXN-11616;2024/09/03;Global Trade;Bucaramanga;Oficina;97;174.33;0.19
TXN-11617;2024/05/16;Neo Systems;Medellín;Mobiliario;58;1419.96;0.0
TXN-11618;2024/11/27;Global Trade;Barranquilla;Servicios;49;1492.12;0.29
TXN-11619;2024/09/25;Tech Corp;Medellín;Oficina;7;1232.75;0.04
TXN-11620;2025/01/28;Edu Corp;Cali;Oficina;82;1338.76;0.27
TXN-11621;2024/02/16;Global Trade;Cali;Mobiliario;40;10.01;0.05
TXN-11622;2024/09/24;Global Trade;Bucaramanga;Software;55;468.76;0.27
TXN-11623;2026/10/17;Neo Systems;Bucaramanga;Software;17;419.53;0.2
TXN-11624;2025/10/19;Acme SAS;Bucaramanga;Mobiliario;51;835.69;0.0
TXN-11625;2025/04/19;Neo Systems;Bogotá;Mobiliario;97;1467.27;0.09
TXN-11626;2025/07/15;Bio Health;Barranquilla;Servicios;26;632.59;0.23
tx_ 11627;24-04-2026;Global Trade;Cali;electronica;27;27.37;0.22
TXN-11628;2024/07/25;Bio Health;Cali;Software;41;1416.06;0.18
TXN-11629;27-12-2025;Edu Corp;medeLLin; Servicios ;50;334.07;0.21
TXN-11630;2025/04/16;tech corp;Medellin;Mobilia;51;1392.95;0.21
TXN-11631;2024/01/30;Edu Corp;Cali;Servicios;13;1339.15;0.13
TXN-11632;2026/02/17;Global Trade;Bucaramanga;Mobiliario;5;526.23;0.14
TXN-11633;2026/04/14;Acme SAS;Medellín;Servicios;16;958.95;0.15
TXN-11634;2024/11/11;Neo Systems;Bucaramanga;Oficina;8;265.68;0.21
TXN-11635;2025/10/28;Eko Group;bogota;Software;61;500.1;N/A
TXN-11636;2025/08/10;Tech Corp;Cali;Mobiliario;62;971.77;0.1
TXN-11637;2024/03/05;Neo Systems;Bucaramanga;Servicios;3;1066.58;0.25
TXN-11638;08-05-2024;Acme SAS;Barranquilla; Servicios ;73;794.28;0.18
TXN-11639;2026/03/20;Eko Group;Bogota ;Oficina;70;1287.59;0.25
TXN-11640;2025/05/30;Acme SAS;Medellín;Software;56;834.22;0.14
TXN-11641;2025/02/01;Bio Health;Barranquilla;Oficina;20;1325.63;0.09
TXN-11642;2026/07/27;Edu Corp;Bogotá;Oficina;99;128.35;0.0
TXN-11643;2026/11/19;Neo Systems;Bogotá;Oficina;22;1489.88;0.1
TXN-11644;2026/07/10;Global Trade;Cali;Mobiliario;81;612.69;0.09
TXN-11645;2026/09/17;Bio Health;Medellín;Mobiliario;78;1147.76;0.02
tx_ 11646;2026/12/21;Tech Corp;bogota;Servicios;21;1027,08;0.18
TXN-11647;2025/02/01;Eco Group;Bucaramanga;Software;90;1254.53;0.08
TXN-11648;2026/02/04;Neo Systems;Bogotá;Software;34;208.74;0.27
TXN-11649;2025/12/20;Bio Health;Cali;Electrónica;61;743.19;0.23
TXN-11650;2025/09/27;Eco Group;Cali;Servicios;83;1045.19;0.24
TXN-11651;2024/12/23;Bio Health;Medellín;Servicios;28;1297.43;0.25
TXN-11652;2025/03/02;Acme SAS;Cali;Servicios;7;846.11;0.22
TXN-11653;2025/05/16;Tech Corp;Barranquilla;Servicios;50;696.52;0.01
TXN-11654;2024/05/08;Edu Corp;Cali;Mobiliario;59;1128.2;0.22
TXN-11655;2025/07/25;Acme SAS;Cali;Oficina;13;557.5;0.06
TXN-11656;2024/01/14;Global Trade;Medellín;Servicios;20;78.87;0.27
TXN-11657;2025/06/16;Eco Group;Barranquilla;Electrónica;18;973.11;0.08
TXN-11658;2026/06/13;Bio Health;Bogotá;Software;48;1392.85;0.08
TXN-11659;2025/08/22;Tech Corp;Cali;Electrónica;91;1357.84;0.03
tx_ 11660;2024/08/11;Acme SAS;Cali;Oficin ;-34;100.51;0.26
TXN-11661;2026/10/12;Acme SAS;Cali;Oficina;96;205.76;0.3
TXN-11662;2024/08/28;Edu Corp;Medellín;Servicios;8;339.75;0.13
TXN-11663;2024/08/05;Acme SAS;Medellín;Servicios;31;748.0;0.26
TXN-11664;2025/01/27;Acme SAS;Bogotá;Software;66;436.44;0.29
TXN-11665;01-11-2026;Eco Group;BGA;Software;-63;673.24;0.17
TXN-11666;2024/01/08;Neo Systems;Medellín;Oficina;75;801.58;N/A
TXN-11667;2024/11/09;Acme SAS;Medellín;Oficina;90;747.32;0.03
TXN-11668;2024/04/16;Bio Health;Medellín;Software;42;849.97;0.06
TXN-11669;2024/09/07;Edu Corp;Bucaramanga;Software;81;1109.07;0.08
TXN-11670;2026/03/06;Global Trade;Cali;Software;52;1424.06;0.06
TXN-11671;2025/12/22;Global Trade;Bogotá;Software;78;926.42;0.25
TXN-11672;2025/01/07;Edu Corp;Bucaramanga;Mobiliario;63;1296.03;0.12
TXN-11673;2026/02/10;Neo Systems;Barranquilla;Oficina;14;947.2;0.0
TXN-11674;2026/12/16;Edu Corp;Bucaramanga;Oficina;96;868.53;0.12
TXN-11675;2026/09/09;Bio Health;Barranquilla;Oficina;5;1154.0;0.2
TXN-11676;2026/12/14;Bio Health;Medellín;Oficina;76;1465.68;0.18
TXN-11677;2024/01/05;Global Trade;Medellín;Oficina;32;785.32;0.27
TXN-11678;2024/09/11;Eco Group;Bogotá;Software;34;340.31;0.04
TXN-11679;2025/10/11;Eco Group;Barranquilla;Software;20;449.11;0.07
TXN-11680;2026/10/08;Acme SAS;Medellín;Servicios;27;733.54;0.3
TXN-11681;2026/02/24;Global Trade;Medellín;Software;51;95.14;0.21
TXN-11682;2024/04/21;Eco Group;Cali;Oficina;63;1278.47;0.07
TXN-11683;2025/02/19;Acme SAS;Cali;Electrónica;19;1340.9;0.1
TXN-11684;2026/04/01;Global Trade;Cali;Mobiliario;69;1375.78;0.06
TXN-11685;2026/05/01;Neo Systems;Cali;Oficina;47;946.69;0.11
TXN-11686;2026/03/15;Eco Group;Medellín;Electrónica;27;97.4;0.0
TXN-11687;2026/11/09;Bio Health;Bucaramanga;Mobiliario;67;567.86;0.28
TXN-11688;2025/06/13;Eco Group;Barranquilla;Mobiliario;80;862.27;0.28
tx_ 11689;10-05-2024;Edu Corp;Cali;Software;-15;975.09;0.14
TXN-11690;2025/06/13;Edu Corp;Bogotá;Electrónica;76;639.68;0.11
TXN-11691;2025/10/03;Bio Health;Barranquilla;Software;71;1194.33;0.05
TXN-11692;2024/10/06;Bio Health;Cali;Oficina;43;476.77;0.18
TXN-11693;2025/02/20;Eco Group;Bucaramanga;Electrónica;9;481.03;0.01
TXN-11694;2024/10/29;Edu Corp;Barranquilla;Electrónica;5;1179.7;0.07
TXN-11695;2026/03/29;Neo Systems;Barranquilla;Mobiliario;21;1143.86;0.09
TXN-11696;2026/04/11;Eko Group;Barranquilla;Oficina;61;890.65;0.3
TXN-11697;2024/10/29;Eco Group;Barranquilla;Software;66;834.43;0.1
